"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","M1","TOT","IDX2015","A","1984",8.011291,
"NZL","M1","TOT","IDX2015","A","1985",8.613706,
"NZL","M1","TOT","IDX2015","A","1986",10.21213,
"NZL","M1","TOT","IDX2015","A","1987",12.62548,
"NZL","M1","TOT","IDX2015","A","1988",15.67863,
"NZL","M1","TOT","IDX2015","A","1989",17.96687,
"NZL","M1","TOT","IDX2015","A","1990",19.8425,
"NZL","M1","TOT","IDX2015","A","1991",18.81025,
"NZL","M1","TOT","IDX2015","A","1992",19.19192,
"NZL","M1","TOT","IDX2015","A","1993",19.6357,
"NZL","M1","TOT","IDX2015","A","1994",21.59999,
"NZL","M1","TOT","IDX2015","A","1995",22.46871,
"NZL","M1","TOT","IDX2015","A","1996",23.93469,
"NZL","M1","TOT","IDX2015","A","1997",25.61353,
"NZL","M1","TOT","IDX2015","A","1998",27.33874,
"NZL","M1","TOT","IDX2015","A","1999",32.60701,
"NZL","M1","TOT","IDX2015","A","2000",34.97918,
"NZL","M1","TOT","IDX2015","A","2001",40.14294,
"NZL","M1","TOT","IDX2015","A","2002",45.63811,
"NZL","M1","TOT","IDX2015","A","2003",49.60699,
"NZL","M1","TOT","IDX2015","A","2004",53.77559,
"NZL","M1","TOT","IDX2015","A","2005",56.65869,
"NZL","M1","TOT","IDX2015","A","2006",59.89494,
"NZL","M1","TOT","IDX2015","A","2007",62.51258,
"NZL","M1","TOT","IDX2015","A","2008",65.33654,
"NZL","M1","TOT","IDX2015","A","2009",67.31736,
"NZL","M1","TOT","IDX2015","A","2010",68.54623,
"NZL","M1","TOT","IDX2015","A","2011",75.34209,
"NZL","M1","TOT","IDX2015","A","2012",79.57627,
"NZL","M1","TOT","IDX2015","A","2013",86.55366,
"NZL","M1","TOT","IDX2015","A","2014",92.86387,
"NZL","M1","TOT","IDX2015","A","2015",100,
"NZL","M1","TOT","IDX2015","A","2016",109.0233,
"NZL","M1","TOT","IDX2015","A","2017",120.7096,
"NZL","M1","TOT","IDX2015","A","2018",132.7932,
"NZL","M1","TOT","IDX2015","A","2019",145.2486,
"NZL","M1","TOT","IDX2015","A","2020",191.3236,
"NZL","M1","TOT","IDX2015","A","2021",246.5732,
"NOR","M1","TOT","IDX2015","A","1961",0.297374,
"NOR","M1","TOT","IDX2015","A","1962",0.3154145,
"NOR","M1","TOT","IDX2015","A","1963",0.3349578,
"NOR","M1","TOT","IDX2015","A","1964",0.3655951,
"NOR","M1","TOT","IDX2015","A","1965",0.3951829,
"NOR","M1","TOT","IDX2015","A","1966",0.4276425,
"NOR","M1","TOT","IDX2015","A","1967",0.4670711,
"NOR","M1","TOT","IDX2015","A","1968",0.502864,
"NOR","M1","TOT","IDX2015","A","1969",0.5718645,
"NOR","M1","TOT","IDX2015","A","1970",0.6496111,
"NOR","M1","TOT","IDX2015","A","1971",0.7429746,
"NOR","M1","TOT","IDX2015","A","1972",0.8322691,
"NOR","M1","TOT","IDX2015","A","1973",0.9195196,
"NOR","M1","TOT","IDX2015","A","1974",1.023287,
"NOR","M1","TOT","IDX2015","A","1975",1.201488,
"NOR","M1","TOT","IDX2015","A","1976",1.436194,
"NOR","M1","TOT","IDX2015","A","1977",1.64486,
"NOR","M1","TOT","IDX2015","A","1978",1.783641,
"NOR","M1","TOT","IDX2015","A","1979",1.978765,
"NOR","M1","TOT","IDX2015","A","1980",2.176988,
"NOR","M1","TOT","IDX2015","A","1981",2.440433,
"NOR","M1","TOT","IDX2015","A","1982",2.720316,
"NOR","M1","TOT","IDX2015","A","1983",2.997701,
"NOR","M1","TOT","IDX2015","A","1984",3.41445,
"NOR","M1","TOT","IDX2015","A","1985",4.190278,
"NOR","M1","TOT","IDX2015","A","1986",4.931133,
"NOR","M1","TOT","IDX2015","A","1987",6.311006,
"NOR","M1","TOT","IDX2015","A","1988",7.295261,
"NOR","M1","TOT","IDX2015","A","1989",8.756945,
"NOR","M1","TOT","IDX2015","A","1990",9.725729,
"NOR","M1","TOT","IDX2015","A","1991",10.26135,
"NOR","M1","TOT","IDX2015","A","1992",11.01208,
"NOR","M1","TOT","IDX2015","A","1993",12.06855,
"NOR","M1","TOT","IDX2015","A","1994",13.14882,
"NOR","M1","TOT","IDX2015","A","1995",14.09313,
"NOR","M1","TOT","IDX2015","A","1996",15.13237,
"NOR","M1","TOT","IDX2015","A","1997",16.76397,
"NOR","M1","TOT","IDX2015","A","1998",18.2293,
"NOR","M1","TOT","IDX2015","A","1999",20.83895,
"NOR","M1","TOT","IDX2015","A","2000",24.03395,
"NOR","M1","TOT","IDX2015","A","2001",24.62744,
"NOR","M1","TOT","IDX2015","A","2002",25.90208,
"NOR","M1","TOT","IDX2015","A","2003",27.14926,
"NOR","M1","TOT","IDX2015","A","2004",29.60477,
"NOR","M1","TOT","IDX2015","A","2005",33.60263,
"NOR","M1","TOT","IDX2015","A","2006",40.4319,
"NOR","M1","TOT","IDX2015","A","2007",47.94391,
"NOR","M1","TOT","IDX2015","A","2008",49.30713,
"NOR","M1","TOT","IDX2015","A","2009",48.86818,
"NOR","M1","TOT","IDX2015","A","2010",49.83733,
"NOR","M1","TOT","IDX2015","A","2011",53.49749,
"NOR","M1","TOT","IDX2015","A","2012",55.73105,
"NOR","M1","TOT","IDX2015","A","2013",55.93116,
"NOR","M1","TOT","IDX2015","A","2014",59.06802,
"NOR","M1","TOT","IDX2015","A","2015",100,
"NOR","M1","TOT","IDX2015","A","2016",120.7975,
"NOR","M1","TOT","IDX2015","A","2017",126.7611,
"NOR","M1","TOT","IDX2015","A","2018",138.0893,
"POL","M1","TOT","IDX2015","A","1990",1.465517,
"POL","M1","TOT","IDX2015","A","1991",2.458275,
"POL","M1","TOT","IDX2015","A","1992",2.719449,
"POL","M1","TOT","IDX2015","A","1993",3.623073,
"POL","M1","TOT","IDX2015","A","1994",5.048053,
"POL","M1","TOT","IDX2015","A","1995",6.813754,
"POL","M1","TOT","IDX2015","A","1996",9.096552,
"POL","M1","TOT","IDX2015","A","1997",11.10384,
"POL","M1","TOT","IDX2015","A","1998",12.626,
"POL","M1","TOT","IDX2015","A","1999",15.52277,
"POL","M1","TOT","IDX2015","A","2000",16.35887,
"POL","M1","TOT","IDX2015","A","2001",16.81436,
"POL","M1","TOT","IDX2015","A","2002",19.73219,
"POL","M1","TOT","IDX2015","A","2003",23.26422,
"POL","M1","TOT","IDX2015","A","2004",26.95362,
"POL","M1","TOT","IDX2015","A","2005",31.06617,
"POL","M1","TOT","IDX2015","A","2006",37.79356,
"POL","M1","TOT","IDX2015","A","2007",46.68413,
"POL","M1","TOT","IDX2015","A","2008",53.98492,
"POL","M1","TOT","IDX2015","A","2009",57.26129,
"POL","M1","TOT","IDX2015","A","2010",64.13365,
"POL","M1","TOT","IDX2015","A","2011",70.41132,
"POL","M1","TOT","IDX2015","A","2012",72.32952,
"POL","M1","TOT","IDX2015","A","2013",80.96848,
"POL","M1","TOT","IDX2015","A","2014",89.11753,
"POL","M1","TOT","IDX2015","A","2015",100,
"POL","M1","TOT","IDX2015","A","2016",115.579,
"POL","M1","TOT","IDX2015","A","2017",131.1763,
"POL","M1","TOT","IDX2015","A","2018",145.6514,
"POL","M1","TOT","IDX2015","A","2019",165.0833,
"POL","M1","TOT","IDX2015","A","2020",211.5395,
"POL","M1","TOT","IDX2015","A","2021",257.3417,
"SWE","M1","TOT","IDX2015","A","1999",32.55698,
"SWE","M1","TOT","IDX2015","A","2000",35.48451,
"SWE","M1","TOT","IDX2015","A","2001",36.92458,
"SWE","M1","TOT","IDX2015","A","2002",39.40169,
"SWE","M1","TOT","IDX2015","A","2003",41.22075,
"SWE","M1","TOT","IDX2015","A","2004",42.98577,
"SWE","M1","TOT","IDX2015","A","2005",46.83242,
"SWE","M1","TOT","IDX2015","A","2006",52.04317,
"SWE","M1","TOT","IDX2015","A","2007",57.26191,
"SWE","M1","TOT","IDX2015","A","2008",60.09109,
"SWE","M1","TOT","IDX2015","A","2009",64.87112,
"SWE","M1","TOT","IDX2015","A","2010",69.59351,
"SWE","M1","TOT","IDX2015","A","2011",71.87136,
"SWE","M1","TOT","IDX2015","A","2012",75.2034,
"SWE","M1","TOT","IDX2015","A","2013",80.21524,
"SWE","M1","TOT","IDX2015","A","2014",87.94822,
"SWE","M1","TOT","IDX2015","A","2015",100,
"SWE","M1","TOT","IDX2015","A","2016",111.0095,
"SWE","M1","TOT","IDX2015","A","2017",122.3557,
"SWE","M1","TOT","IDX2015","A","2018",131.3698,
"CHE","M1","TOT","IDX2015","A","1956",2.163773,
"CHE","M1","TOT","IDX2015","A","1957",2.248544,
"CHE","M1","TOT","IDX2015","A","1958",2.317524,
"CHE","M1","TOT","IDX2015","A","1959",2.552826,
"CHE","M1","TOT","IDX2015","A","1960",2.732359,
"CHE","M1","TOT","IDX2015","A","1961",3.129877,
"CHE","M1","TOT","IDX2015","A","1962",3.460516,
"CHE","M1","TOT","IDX2015","A","1963",3.729504,
"CHE","M1","TOT","IDX2015","A","1964",3.949703,
"CHE","M1","TOT","IDX2015","A","1965",4.129901,
"CHE","M1","TOT","IDX2015","A","1966",4.242529,
"CHE","M1","TOT","IDX2015","A","1967",4.365112,
"CHE","M1","TOT","IDX2015","A","1968",4.769732,
"CHE","M1","TOT","IDX2015","A","1969",5.036306,
"CHE","M1","TOT","IDX2015","A","1970",5.283204,
"CHE","M1","TOT","IDX2015","A","1971",6.122916,
"CHE","M1","TOT","IDX2015","A","1972",7.228775,
"CHE","M1","TOT","IDX2015","A","1973",7.410441,
"CHE","M1","TOT","IDX2015","A","1974",7.422025,
"CHE","M1","TOT","IDX2015","A","1975",7.603266,
"CHE","M1","TOT","IDX2015","A","1976",8.051217,
"CHE","M1","TOT","IDX2015","A","1977",8.434819,
"CHE","M1","TOT","IDX2015","A","1978",9.717493,
"CHE","M1","TOT","IDX2015","A","1979",10.61535,
"CHE","M1","TOT","IDX2015","A","1980",9.720675,
"CHE","M1","TOT","IDX2015","A","1981",9.44206,
"CHE","M1","TOT","IDX2015","A","1982",9.73195,
"CHE","M1","TOT","IDX2015","A","1983",10.48448,
"CHE","M1","TOT","IDX2015","A","1984",10.95095,
"CHE","M1","TOT","IDX2015","A","1985",16.22055,
"CHE","M1","TOT","IDX2015","A","1986",17.31267,
"CHE","M1","TOT","IDX2015","A","1987",18.93914,
"CHE","M1","TOT","IDX2015","A","1988",21.58627,
"CHE","M1","TOT","IDX2015","A","1989",20.7774,
"CHE","M1","TOT","IDX2015","A","1990",19.68894,
"CHE","M1","TOT","IDX2015","A","1991",20.06469,
"CHE","M1","TOT","IDX2015","A","1992",20.45031,
"CHE","M1","TOT","IDX2015","A","1993",22.54121,
"CHE","M1","TOT","IDX2015","A","1994",23.864,
"CHE","M1","TOT","IDX2015","A","1995",25.42654,
"CHE","M1","TOT","IDX2015","A","1996",28.40117,
"CHE","M1","TOT","IDX2015","A","1997",31.26771,
"CHE","M1","TOT","IDX2015","A","1998",33.80055,
"CHE","M1","TOT","IDX2015","A","1999",36.68758,
"CHE","M1","TOT","IDX2015","A","2000",36.11212,
"CHE","M1","TOT","IDX2015","A","2001",36.31071,
"CHE","M1","TOT","IDX2015","A","2002",39.45184,
"CHE","M1","TOT","IDX2015","A","2003",47.91298,
"CHE","M1","TOT","IDX2015","A","2004",51.00859,
"CHE","M1","TOT","IDX2015","A","2005",50.0443,
"CHE","M1","TOT","IDX2015","A","2006",49.92408,
"CHE","M1","TOT","IDX2015","A","2007",47.49578,
"CHE","M1","TOT","IDX2015","A","2008",47.74064,
"CHE","M1","TOT","IDX2015","A","2009",66.0532,
"CHE","M1","TOT","IDX2015","A","2010",73.38894,
"CHE","M1","TOT","IDX2015","A","2011",79.60745,
"CHE","M1","TOT","IDX2015","A","2012",88.70335,
"CHE","M1","TOT","IDX2015","A","2013",96.3786,
"CHE","M1","TOT","IDX2015","A","2014",99.98701,
"CHE","M1","TOT","IDX2015","A","2015",100,
"CHE","M1","TOT","IDX2015","A","2016",101.8678,
"CHE","M1","TOT","IDX2015","A","2017",108.4538,
"CHE","M1","TOT","IDX2015","A","2018",114.8118,
"TUR","M1","TOT","IDX2015","A","1960",0.000004559992,
"TUR","M1","TOT","IDX2015","A","1961",0.000004777854,
"TUR","M1","TOT","IDX2015","A","1962",0.000005259933,
"TUR","M1","TOT","IDX2015","A","1963",0.000005747581,
"TUR","M1","TOT","IDX2015","A","1964",0.000006406039,
"TUR","M1","TOT","IDX2015","A","1965",0.000007580527,
"TUR","M1","TOT","IDX2015","A","1966",0.000008863104,
"TUR","M1","TOT","IDX2015","A","1967",0.00001013811,
"TUR","M1","TOT","IDX2015","A","1968",0.00001160256,
"TUR","M1","TOT","IDX2015","A","1969",0.00001350949,
"TUR","M1","TOT","IDX2015","A","1970",0.00001520178,
"TUR","M1","TOT","IDX2015","A","1971",0.00001884973,
"TUR","M1","TOT","IDX2015","A","1972",0.00002347031,
"TUR","M1","TOT","IDX2015","A","1973",0.00002990022,
"TUR","M1","TOT","IDX2015","A","1974",0.00003889092,
"TUR","M1","TOT","IDX2015","A","1975",0.00005018771,
"TUR","M1","TOT","IDX2015","A","1976",0.00006467768,
"TUR","M1","TOT","IDX2015","A","1977",0.00008775838,
"TUR","M1","TOT","IDX2015","A","1978",0.0001184843,
"TUR","M1","TOT","IDX2015","A","1979",0.0001789539,
"TUR","M1","TOT","IDX2015","A","1980",0.0002870433,
"TUR","M1","TOT","IDX2015","A","1981",0.0004011992,
"TUR","M1","TOT","IDX2015","A","1982",0.0005176144,
"TUR","M1","TOT","IDX2015","A","1983",0.0007379312,
"TUR","M1","TOT","IDX2015","A","1984",0.0009120039,
"TUR","M1","TOT","IDX2015","A","1985",0.001261683,
"TUR","M1","TOT","IDX2015","A","1986",0.001788875,
"TUR","M1","TOT","IDX2015","A","1987",0.002829532,
"TUR","M1","TOT","IDX2015","A","1988",0.00419101,
"TUR","M1","TOT","IDX2015","A","1989",0.006766207,
"TUR","M1","TOT","IDX2015","A","1990",0.01177491,
"TUR","M1","TOT","IDX2015","A","1991",0.01721686,
"TUR","M1","TOT","IDX2015","A","1992",0.02685134,
"TUR","M1","TOT","IDX2015","A","1993",0.0480776,
"TUR","M1","TOT","IDX2015","A","1994",0.08164017,
"TUR","M1","TOT","IDX2015","A","1995",0.1566054,
"TUR","M1","TOT","IDX2015","A","1996",0.27572,
"TUR","M1","TOT","IDX2015","A","1997",0.5627907,
"TUR","M1","TOT","IDX2015","A","1998",0.9836258,
"TUR","M1","TOT","IDX2015","A","1999",1.549291,
"TUR","M1","TOT","IDX2015","A","2000",2.946324,
"TUR","M1","TOT","IDX2015","A","2001",4.744284,
"TUR","M1","TOT","IDX2015","A","2002",6.558949,
"TUR","M1","TOT","IDX2015","A","2003",8.993633,
"TUR","M1","TOT","IDX2015","A","2004",13.14386,
"TUR","M1","TOT","IDX2015","A","2005",17.01095,
"TUR","M1","TOT","IDX2015","A","2006",22.57713,
"TUR","M1","TOT","IDX2015","A","2007",24.32895,
"TUR","M1","TOT","IDX2015","A","2008",27.92731,
"TUR","M1","TOT","IDX2015","A","2009",32.2896,
"TUR","M1","TOT","IDX2015","A","2010",39.84972,
"TUR","M1","TOT","IDX2015","A","2011",50.6046,
"TUR","M1","TOT","IDX2015","A","2012",56.08287,
"TUR","M1","TOT","IDX2015","A","2013",68.725,
"TUR","M1","TOT","IDX2015","A","2014",82.31949,
"TUR","M1","TOT","IDX2015","A","2015",100,
"TUR","M1","TOT","IDX2015","A","2016",116.9336,
"TUR","M1","TOT","IDX2015","A","2017",145.1822,
"TUR","M1","TOT","IDX2015","A","2018",170.6467,
"GBR","M1","TOT","IDX2015","A","1987",7.369565,
"GBR","M1","TOT","IDX2015","A","1988",8.597273,
"GBR","M1","TOT","IDX2015","A","1989",10.47909,
"GBR","M1","TOT","IDX2015","A","1990",12.21135,
"GBR","M1","TOT","IDX2015","A","1991",12.77549,
"GBR","M1","TOT","IDX2015","A","1992",13.28334,
"GBR","M1","TOT","IDX2015","A","1993",14.12201,
"GBR","M1","TOT","IDX2015","A","1994",15.37078,
"GBR","M1","TOT","IDX2015","A","1995",16.66185,
"GBR","M1","TOT","IDX2015","A","1996",18.62254,
"GBR","M1","TOT","IDX2015","A","1997",21.78618,
"GBR","M1","TOT","IDX2015","A","1998",24.74205,
"GBR","M1","TOT","IDX2015","A","1999",26.79954,
"GBR","M1","TOT","IDX2015","A","2000",30.33707,
"GBR","M1","TOT","IDX2015","A","2001",34.25905,
"GBR","M1","TOT","IDX2015","A","2002",36.65831,
"GBR","M1","TOT","IDX2015","A","2003",39.9901,
"GBR","M1","TOT","IDX2015","A","2004",44.8008,
"GBR","M1","TOT","IDX2015","A","2005",50.22113,
"GBR","M1","TOT","IDX2015","A","2006",55.66107,
"GBR","M1","TOT","IDX2015","A","2007",61.82873,
"GBR","M1","TOT","IDX2015","A","2008",70.69659,
"GBR","M1","TOT","IDX2015","A","2009",72.7259,
"GBR","M1","TOT","IDX2015","A","2010",77.28858,
"GBR","M1","TOT","IDX2015","A","2011",76.69514,
"GBR","M1","TOT","IDX2015","A","2012",78.17487,
"GBR","M1","TOT","IDX2015","A","2013",85.86037,
"GBR","M1","TOT","IDX2015","A","2014",93.50562,
"GBR","M1","TOT","IDX2015","A","2015",100,
"GBR","M1","TOT","IDX2015","A","2016",110.1425,
"GBR","M1","TOT","IDX2015","A","2017",117.5708,
"GBR","M1","TOT","IDX2015","A","2018",122.6559,
"GBR","M1","TOT","IDX2015","A","2019",125.5903,
"GBR","M1","TOT","IDX2015","A","2020",142.2324,
"GBR","M1","TOT","IDX2015","A","2021",160.7599,
"USA","M1","TOT","IDX2015","A","1959",4.646879,
"USA","M1","TOT","IDX2015","A","1960",4.643293,
"USA","M1","TOT","IDX2015","A","1961",4.734025,
"USA","M1","TOT","IDX2015","A","1962",4.847921,
"USA","M1","TOT","IDX2015","A","1963",4.995739,
"USA","M1","TOT","IDX2015","A","1964",5.187406,
"USA","M1","TOT","IDX2015","A","1965",5.408029,
"USA","M1","TOT","IDX2015","A","1966",5.657885,
"USA","M1","TOT","IDX2015","A","1967",5.880714,
"USA","M1","TOT","IDX2015","A","1968",6.290246,
"USA","M1","TOT","IDX2015","A","1969",6.664754,
"USA","M1","TOT","IDX2015","A","1970",6.919575,
"USA","M1","TOT","IDX2015","A","1971",7.383986,
"USA","M1","TOT","IDX2015","A","1972",7.910173,
"USA","M1","TOT","IDX2015","A","1973",8.48214,
"USA","M1","TOT","IDX2015","A","1974",8.906839,
"USA","M1","TOT","IDX2015","A","1975",9.310028,
"USA","M1","TOT","IDX2015","A","1976",9.835112,
"USA","M1","TOT","IDX2015","A","1977",10.58606,
"USA","M1","TOT","IDX2015","A","1978",11.45531,
"USA","M1","TOT","IDX2015","A","1979",12.32926,
"USA","M1","TOT","IDX2015","A","1980",13.09455,
"USA","M1","TOT","IDX2015","A","1981",14.06363,
"USA","M1","TOT","IDX2015","A","1982",14.99053,
"USA","M1","TOT","IDX2015","A","1983",16.65154,
"USA","M1","TOT","IDX2015","A","1984",17.82554,
"USA","M1","TOT","IDX2015","A","1985",19.42423,
"USA","M1","TOT","IDX2015","A","1986",22.04882,
"USA","M1","TOT","IDX2015","A","1987",24.60695,
"USA","M1","TOT","IDX2015","A","1988",25.63946,
"USA","M1","TOT","IDX2015","A","1989",25.88408,
"USA","M1","TOT","IDX2015","A","1990",26.82449,
"USA","M1","TOT","IDX2015","A","1991",28.42676,
"USA","M1","TOT","IDX2015","A","1992",31.96363,
"USA","M1","TOT","IDX2015","A","1993",35.68775,
"USA","M1","TOT","IDX2015","A","1994",37.89922,
"USA","M1","TOT","IDX2015","A","1995",37.82615,
"USA","M1","TOT","IDX2015","A","1996",36.62843,
"USA","M1","TOT","IDX2015","A","1997",35.41776,
"USA","M1","TOT","IDX2015","A","1998",35.76138,
"USA","M1","TOT","IDX2015","A","1999",36.47896,
"USA","M1","TOT","IDX2015","A","2000",36.52529,
"USA","M1","TOT","IDX2015","A","2001",37.73458,
"USA","M1","TOT","IDX2015","A","2002",39.60244,
"USA","M1","TOT","IDX2015","A","2003",42.16332,
"USA","M1","TOT","IDX2015","A","2004",44.49696,
"USA","M1","TOT","IDX2015","A","2005",45.40952,
"USA","M1","TOT","IDX2015","A","2006",45.50908,
"USA","M1","TOT","IDX2015","A","2007",45.4393,
"USA","M1","TOT","IDX2015","A","2008",47.48034,
"USA","M1","TOT","IDX2015","A","2009",54.21184,
"USA","M1","TOT","IDX2015","A","2010",57.66956,
"USA","M1","TOT","IDX2015","A","2011",66.52483,
"USA","M1","TOT","IDX2015","A","2012",76.62027,
"USA","M1","TOT","IDX2015","A","2013",84.37353,
"USA","M1","TOT","IDX2015","A","2014",93.15654,
"USA","M1","TOT","IDX2015","A","2015",100,
"USA","M1","TOT","IDX2015","A","2016",107.5103,
"USA","M1","TOT","IDX2015","A","2017",116.6328,
"USA","M1","TOT","IDX2015","A","2018",121.802,
"USA","M1","TOT","IDX2015","A","2019",127.2646,
"USA","M1","TOT","IDX2015","A","2020",423.2741,
"USA","M1","TOT","IDX2015","A","2021",641.3297,
"BRA","M1","TOT","IDX2015","A","1995",5.879545,
"BRA","M1","TOT","IDX2015","A","1996",7.429666,
"BRA","M1","TOT","IDX2015","A","1997",11.62576,
"BRA","M1","TOT","IDX2015","A","1998",13.62255,
"BRA","M1","TOT","IDX2015","A","1999",14.89298,
"BRA","M1","TOT","IDX2015","A","2000",17.82255,
"BRA","M1","TOT","IDX2015","A","2001",21.1325,
"BRA","M1","TOT","IDX2015","A","2002",26.05783,
"BRA","M1","TOT","IDX2015","A","2003",28.38583,
"BRA","M1","TOT","IDX2015","A","2004",33.22066,
"BRA","M1","TOT","IDX2015","A","2005",37.70884,
"BRA","M1","TOT","IDX2015","A","2006",43.27507,
"BRA","M1","TOT","IDX2015","A","2007",53.22269,
"BRA","M1","TOT","IDX2015","A","2008",60.58054,
"BRA","M1","TOT","IDX2015","A","2009",64.66553,
"BRA","M1","TOT","IDX2015","A","2010",75.99152,
"BRA","M1","TOT","IDX2015","A","2011",81.38863,
"BRA","M1","TOT","IDX2015","A","2012",85.97665,
"BRA","M1","TOT","IDX2015","A","2013",95.8047,
"BRA","M1","TOT","IDX2015","A","2014",100.8415,
"BRA","M1","TOT","IDX2015","A","2015",100,
"BRA","M1","TOT","IDX2015","A","2016",99.79171,
"BRA","M1","TOT","IDX2015","A","2017",104.0729,
"BRA","M1","TOT","IDX2015","A","2018",112.5664,
"BRA","M1","TOT","IDX2015","A","2019",118.8619,
"BRA","M1","TOT","IDX2015","A","2020",159.3173,
"BRA","M1","TOT","IDX2015","A","2021",188.8737,
"CHL","M1","TOT","IDX2015","A","1987",1.125574,
"CHL","M1","TOT","IDX2015","A","1988",1.53585,
"CHL","M1","TOT","IDX2015","A","1989",1.933088,
"CHL","M1","TOT","IDX2015","A","1990",2.237172,
"CHL","M1","TOT","IDX2015","A","1991",3.187984,
"CHL","M1","TOT","IDX2015","A","1992",4.486569,
"CHL","M1","TOT","IDX2015","A","1993",5.348976,
"CHL","M1","TOT","IDX2015","A","1994",6.301456,
"CHL","M1","TOT","IDX2015","A","1995",7.725108,
"CHL","M1","TOT","IDX2015","A","1996",9.001027,
"CHL","M1","TOT","IDX2015","A","1997",10.50269,
"CHL","M1","TOT","IDX2015","A","1998",10.95566,
"CHL","M1","TOT","IDX2015","A","1999",11.40218,
"CHL","M1","TOT","IDX2015","A","2000",12.36449,
"CHL","M1","TOT","IDX2015","A","2001",14.09823,
"CHL","M1","TOT","IDX2015","A","2002",16.0871,
"CHL","M1","TOT","IDX2015","A","2003",19.17568,
"CHL","M1","TOT","IDX2015","A","2004",23.21,
"CHL","M1","TOT","IDX2015","A","2005",26.54047,
"CHL","M1","TOT","IDX2015","A","2006",29.6802,
"CHL","M1","TOT","IDX2015","A","2007",34.95083,
"CHL","M1","TOT","IDX2015","A","2008",39.29296,
"CHL","M1","TOT","IDX2015","A","2009",44.21159,
"CHL","M1","TOT","IDX2015","A","2010",56.96434,
"CHL","M1","TOT","IDX2015","A","2011",63.57011,
"CHL","M1","TOT","IDX2015","A","2012",70.21555,
"CHL","M1","TOT","IDX2015","A","2013",78.50416,
"CHL","M1","TOT","IDX2015","A","2014",87.90522,
"CHL","M1","TOT","IDX2015","A","2015",100,
"CHL","M1","TOT","IDX2015","A","2016",106.5007,
"CHL","M1","TOT","IDX2015","A","2017",115.2313,
"CHL","M1","TOT","IDX2015","A","2018",127.9612,
"CHL","M1","TOT","IDX2015","A","2019",142.3834,
"CHL","M1","TOT","IDX2015","A","2020",200.4178,
"CHL","M1","TOT","IDX2015","A","2021",288.5324,
"CHN","M1","TOT","IDX2015","A","1991",2.152654,
"CHN","M1","TOT","IDX2015","A","1992",2.828366,
"CHN","M1","TOT","IDX2015","A","1993",4.120691,
"CHN","M1","TOT","IDX2015","A","1994",5.122027,
"CHN","M1","TOT","IDX2015","A","1995",6.204933,
"CHN","M1","TOT","IDX2015","A","1996",7.205846,
"CHN","M1","TOT","IDX2015","A","1997",8.899397,
"CHN","M1","TOT","IDX2015","A","1998",9.948993,
